Thumb1,Index1,Middle1,Ring1,Pinky1,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Letter
496.0,272.0,398.0,327.0,618.0,0.1,-0.99,-0.29,10.25,-22.64,-11.41,-12.0,-32.0,18.0,8
498.0,272.0,398.0,326.0,616.0,0.15,-0.97,-0.23,-6.9,-4.39,-1.1,-12.0,-31.0,16.0,8
497.0,272.0,398.0,324.0,617.0,0.22,-0.95,-0.25,1.65,-15.81,1.4,-13.0,-28.0,18.0,8
499.0,271.0,398.0,326.0,617.0,0.18,-0.96,-0.24,3.78,-23.01,-7.26,-13.0,-26.0,17.0,8
499.0,273.0,399.0,327.0,618.0,0.07,-1.0,-0.28,11.29,-30.33,-14.16,-14.0,-27.0,16.0,8
499.0,274.0,399.0,328.0,617.0,0.19,-0.95,-0.2,4.58,-17.7,-0.06,-15.0,-26.0,13.0,8
499.0,272.0,398.0,326.0,617.0,0.4,-0.97,-0.2,9.7,-18.98,-13.06,-13.0,-26.0,17.0,8
499.0,271.0,400.0,329.0,616.0,0.16,-0.98,-0.19,-0.85,-22.64,-15.14,-16.0,-24.0,16.0,8
499.0,272.0,399.0,327.0,617.0,0.23,-0.93,-0.21,1.1,-25.76,0.0,-14.0,-20.0,13.0,8
498.0,273.0,399.0,326.0,616.0,0.13,-0.93,-0.18,2.75,-33.81,-13.61,-15.0,-20.0,18.0,8
498.0,272.0,400.0,326.0,616.0,0.1,-0.99,-0.24,18.62,-29.85,-6.16,-18.0,-18.0,15.0,8
498.0,274.0,398.0,326.0,617.0,0.13,-0.94,-0.28,10.56,-36.8,-12.57,-17.0,-17.0,12.0,8
497.0,271.0,398.0,324.0,617.0,0.09,-0.9,-0.27,13.92,-33.81,-35.16,-17.0,-16.0,11.0,8
498.0,271.0,398.0,326.0,617.0,0.02,-1.02,-0.37,28.26,-54.99,-16.17,-16.0,-11.0,8.0,8
499.0,273.0,398.0,326.0,616.0,0.07,-1.02,-0.42,15.56,-35.83,15.62,-18.0,-12.0,5.0,8
498.0,273.0,398.0,328.0,617.0,0.18,-1.02,-0.36,-0.37,-19.1,-11.9,-16.0,-9.0,6.0,8
498.0,273.0,398.0,327.0,617.0,0.07,-0.88,-0.23,-15.08,-13.12,0.67,-15.0,-10.0,8.0,8
497.0,273.0,400.0,325.0,617.0,0.22,-1.0,-0.34,7.51,-5.43,1.16,-15.0,-12.0,3.0,8
499.0,273.0,398.0,325.0,614.0,0.14,-1.01,-0.31,2.75,-2.93,-10.19,-14.0,-11.0,7.0,8
496.0,271.0,399.0,327.0,617.0,0.07,-1.01,-0.34,-4.39,-11.9,1.95,-15.0,-10.0,9.0,8
498.0,273.0,398.0,328.0,617.0,0.16,-0.95,-0.16,0.24,-8.67,13.98,-14.0,-11.0,8.0,8
498.0,272.0,400.0,326.0,618.0,0.2,-0.96,-0.2,4.15,-7.63,5.92,-16.0,-11.0,13.0,8
497.0,273.0,399.0,327.0,617.0,0.15,-0.94,-0.16,-11.23,8.18,0.06,-15.0,-9.0,7.0,8
498.0,274.0,400.0,325.0,617.0,0.25,-0.97,-0.2,3.3,7.26,13.06,-17.0,-14.0,12.0,8
499.0,273.0,400.0,326.0,617.0,0.26,-0.97,-0.23,3.48,-11.29,12.39,-15.0,-11.0,13.0,8
498.0,275.0,399.0,327.0,616.0,0.23,-0.89,-0.18,-13.24,8.85,-7.69,-16.0,-14.0,7.0,8
497.0,273.0,400.0,326.0,617.0,0.38,-0.92,-0.18,11.6,-9.7,-14.28,-17.0,-13.0,9.0,8
499.0,273.0,401.0,326.0,616.0,0.25,-1.01,-0.23,12.15,-15.75,-46.14,-16.0,-10.0,8.0,8
498.0,273.0,400.0,327.0,617.0,0.19,-1.01,-0.21,2.32,-23.25,-24.23,-17.0,-5.0,7.0,8
497.0,274.0,401.0,327.0,617.0,-0.04,-1.02,-0.33,-10.13,4.94,-11.6,-13.0,-5.0,4.0,8
499.0,275.0,400.0,326.0,616.0,0.27,-0.85,-0.1,-27.04,-16.97,21.24,-16.0,-5.0,6.0,8
496.0,275.0,400.0,326.0,616.0,0.24,-0.93,-0.18,14.77,-61.46,1.46,-17.0,-8.0,9.0,8
500.0,274.0,400.0,327.0,616.0,0.23,-0.93,-0.17,10.19,-42.72,-5.37,-17.0,-7.0,4.0,8
497.0,275.0,402.0,327.0,618.0,0.06,-0.99,-0.18,16.66,-34.67,-24.96,-15.0,-4.0,0.0,8
499.0,274.0,402.0,328.0,616.0,0.05,-1.01,-0.15,-2.62,-23.5,-21.48,-14.0,-2.0,-1.0,8
497.0,276.0,402.0,327.0,619.0,0.05,-1.19,-0.25,4.33,-38.15,-8.97,-15.0,-2.0,-4.0,8
499.0,275.0,401.0,327.0,616.0,0.19,-0.94,-0.14,-18.31,-37.35,12.57,-12.0,0.0,1.0,8
498.0,274.0,401.0,327.0,615.0,0.08,-0.87,-0.02,-2.26,-48.03,-0.43,-14.0,-2.0,0.0,8
501.0,275.0,401.0,328.0,616.0,0.21,-1.02,-0.16,17.58,-48.03,7.39,-14.0,-3.0,-4.0,8
500.0,275.0,401.0,328.0,618.0,0.19,-0.97,-0.19,27.22,-52.86,-11.54,-14.0,-5.0,-8.0,8
502.0,275.0,402.0,326.0,616.0,0.15,-0.99,-0.32,28.93,-52.92,-15.26,-14.0,-4.0,-11.0,8
500.0,276.0,403.0,328.0,617.0,0.14,-0.99,-0.27,6.23,-38.09,-12.27,-14.0,-4.0,-10.0,8
501.0,275.0,403.0,328.0,617.0,0.1,-0.97,-0.3,11.72,-33.39,-7.14,-12.0,-4.0,-18.0,8
502.0,276.0,401.0,327.0,614.0,0.22,-0.97,-0.25,-1.28,-20.14,-3.85,-13.0,-4.0,-14.0,8
502.0,277.0,404.0,329.0,617.0,0.2,-0.93,-0.26,4.33,-20.14,-5.98,-14.0,-7.0,-24.0,8
501.0,276.0,402.0,329.0,618.0,0.19,-0.96,-0.29,4.76,-29.97,-4.58,-14.0,-5.0,-16.0,8
500.0,276.0,403.0,328.0,617.0,0.22,-0.91,-0.26,11.9,-41.93,-3.42,-13.0,-8.0,-16.0,8
501.0,275.0,402.0,327.0,617.0,0.24,-0.99,-0.26,9.16,-44.13,-9.52,-12.0,-7.0,-21.0,8
500.0,276.0,403.0,328.0,617.0,0.16,-0.92,-0.29,11.9,-35.95,-15.75,-11.0,-6.0,-21.0,8
501.0,275.0,403.0,328.0,616.0,0.08,-0.98,-0.3,9.77,-29.36,-15.32,-12.0,-7.0,-24.0,8
500.0,276.0,403.0,330.0,618.0,0.05,-0.97,-0.24,3.85,-36.44,-7.69,-10.0,-7.0,-25.0,8
501.0,276.0,404.0,328.0,616.0,0.1,-1.0,-0.29,15.01,-65.61,-20.87,-10.0,-7.0,-25.0,8
500.0,276.0,402.0,327.0,617.0,0.06,-1.0,-0.16,2.44,-58.11,-15.99,-10.0,-8.0,-31.0,8
502.0,275.0,404.0,329.0,617.0,0.11,-0.98,-0.25,14.4,-68.66,1.65,-10.0,-14.0,-27.0,8
501.0,274.0,402.0,328.0,616.0,0.17,-0.93,-0.21,10.19,-53.28,-7.26,-10.0,-14.0,-29.0,8
501.0,274.0,403.0,328.0,617.0,0.16,-1.02,-0.25,8.48,-48.28,-7.81,-8.0,-15.0,-31.0,8
499.0,276.0,402.0,328.0,616.0,0.27,-0.96,-0.14,-12.82,-50.23,-3.97,-9.0,-17.0,-33.0,8
501.0,276.0,404.0,328.0,617.0,0.3,-0.88,-0.0,-11.23,-44.56,-22.58,-9.0,-17.0,-33.0,8
501.0,275.0,405.0,328.0,618.0,0.16,-0.98,-0.15,5.07,-49.5,-1.22,-10.0,-19.0,-26.0,8
502.0,277.0,404.0,328.0,617.0,0.24,-0.97,-0.07,-0.79,-34.18,-6.04,-14.0,-23.0,-32.0,8
503.0,276.0,407.0,329.0,616.0,0.21,-0.97,-0.08,3.78,-32.59,-9.83,-7.0,-24.0,-29.0,8
502.0,277.0,407.0,330.0,617.0,0.21,-0.96,-0.12,9.46,-42.42,-13.37,-10.0,-25.0,-34.0,8
502.0,277.0,407.0,329.0,618.0,0.16,-0.97,-0.15,1.28,-38.39,-12.76,-9.0,-27.0,-36.0,8
503.0,278.0,408.0,330.0,617.0,0.17,-0.99,-0.11,0.79,-36.62,-1.71,-8.0,-30.0,-32.0,8
502.0,278.0,407.0,328.0,616.0,0.27,-0.96,-0.03,14.34,-30.33,-11.84,-8.0,-31.0,-35.0,8
503.0,278.0,407.0,330.0,617.0,0.14,-0.99,-0.21,2.81,-43.88,-9.16,-9.0,-34.0,-29.0,8
502.0,277.0,407.0,328.0,618.0,0.18,-0.97,-0.1,-0.31,-43.88,-4.64,-8.0,-36.0,-28.0,8
500.0,278.0,407.0,329.0,617.0,0.16,-0.97,-0.18,15.38,-56.21,-11.47,-8.0,-38.0,-26.0,8
499.0,278.0,408.0,330.0,616.0,0.11,-1.0,-0.12,11.66,-41.14,-11.41,-5.0,-40.0,-29.0,8
499.0,278.0,408.0,328.0,616.0,0.06,-1.0,-0.2,16.85,-49.5,-4.52,-7.0,-43.0,-30.0,8
498.0,279.0,405.0,327.0,617.0,0.15,-0.99,-0.17,7.57,-35.22,-8.42,-8.0,-43.0,-30.0,8
500.0,277.0,409.0,332.0,616.0,0.1,-1.0,-0.14,2.99,-43.4,-9.28,-9.0,-44.0,-29.0,8
498.0,278.0,408.0,328.0,617.0,0.11,-0.97,-0.12,3.42,-29.54,-8.36,-7.0,-44.0,-24.0,8
500.0,279.0,409.0,330.0,617.0,0.08,-1.0,-0.21,13.43,-34.79,-5.55,-10.0,-46.0,-22.0,8
499.0,278.0,408.0,330.0,617.0,0.05,-1.03,-0.18,10.68,-50.35,1.95,-11.0,-47.0,-26.0,8
499.0,280.0,408.0,328.0,618.0,0.1,-0.97,-0.18,9.22,-46.02,-0.61,-10.0,-47.0,-28.0,8
498.0,279.0,409.0,330.0,617.0,0.09,-1.02,-0.28,35.34,-84.35,-3.05,-9.0,-49.0,-21.0,8
497.0,279.0,409.0,329.0,615.0,0.01,-1.06,-0.27,11.84,-37.29,-5.0,-7.0,-49.0,-21.0,8
496.0,278.0,408.0,330.0,619.0,0.19,-1.03,-0.15,4.7,-17.64,3.72,-7.0,-53.0,-21.0,8
497.0,279.0,410.0,332.0,618.0,0.24,-0.98,-0.17,8.97,-20.51,-3.78,-7.0,-52.0,-16.0,8
499.0,279.0,409.0,330.0,617.0,0.15,-1.0,-0.17,10.31,-28.44,-4.88,-6.0,-52.0,-15.0,8
498.0,279.0,408.0,330.0,616.0,0.14,-0.97,-0.16,2.26,-16.85,-3.78,-8.0,-54.0,-17.0,8
499.0,280.0,410.0,330.0,618.0,0.11,-1.0,-0.21,7.45,-17.82,-2.62,-7.0,-52.0,-14.0,8
499.0,278.0,411.0,330.0,617.0,0.14,-1.01,-0.17,3.78,-3.66,-1.59,-7.0,-54.0,-20.0,8
498.0,279.0,409.0,331.0,618.0,0.14,-1.02,-0.19,0.24,1.16,-0.55,-8.0,-53.0,-18.0,8
500.0,278.0,409.0,329.0,617.0,0.16,-0.97,-0.15,-3.78,8.36,-1.83,-10.0,-53.0,-17.0,8
499.0,279.0,409.0,331.0,616.0,0.12,-0.99,-0.18,0.12,8.42,-2.01,-7.0,-53.0,-17.0,8
499.0,279.0,410.0,330.0,616.0,0.12,-0.97,-0.12,-4.76,15.38,1.89,-7.0,-54.0,-17.0,8
501.0,279.0,410.0,331.0,618.0,0.13,-0.96,-0.13,3.3,10.01,5.07,-7.0,-51.0,-17.0,8
500.0,279.0,409.0,330.0,617.0,0.2,-0.99,-0.17,2.08,11.6,6.96,-8.0,-51.0,-22.0,8
498.0,281.0,409.0,331.0,619.0,0.19,-0.98,-0.17,2.56,4.7,0.0,-7.0,-53.0,-19.0,8
500.0,279.0,410.0,331.0,617.0,0.15,-0.98,-0.19,1.89,6.23,0.98,-6.0,-52.0,-23.0,8
499.0,280.0,411.0,332.0,617.0,0.19,-0.97,-0.13,-3.3,15.26,0.85,-8.0,-53.0,-22.0,8
500.0,281.0,410.0,331.0,615.0,0.16,-0.96,-0.15,-2.01,6.47,1.77,-7.0,-51.0,-24.0,8
500.0,280.0,411.0,329.0,617.0,0.14,-0.98,-0.19,-0.18,11.05,6.59,-8.0,-53.0,-19.0,8
498.0,281.0,411.0,332.0,617.0,0.14,-0.98,-0.19,-2.01,15.08,5.68,-9.0,-50.0,-22.0,8
499.0,280.0,410.0,331.0,618.0,0.19,-1.0,-0.18,-4.39,23.38,5.74,-8.0,-49.0,-20.0,8
498.0,280.0,411.0,330.0,617.0,0.15,-0.97,-0.18,-1.71,11.78,1.22,-7.0,-50.0,-23.0,8
498.0,280.0,410.0,331.0,617.0,0.16,-0.97,-0.17,-4.7,23.86,1.1,-7.0,-50.0,-25.0,8
500.0,279.0,409.0,332.0,615.0,0.14,-0.99,-0.19,-3.48,23.99,-0.85,-7.0,-49.0,-32.0,8
499.0,281.0,411.0,332.0,617.0,0.14,-0.99,-0.17,-7.75,26.12,2.99,-8.0,-48.0,-29.0,8
500.0,279.0,412.0,332.0,616.0,0.11,-0.96,-0.17,-0.55,9.95,2.5,-7.0,-50.0,-26.0,8
501.0,280.0,412.0,331.0,618.0,0.14,-0.96,-0.15,-2.93,25.94,7.63,-6.0,-44.0,-23.0,8
500.0,281.0,411.0,332.0,617.0,0.2,-0.97,-0.16,-1.4,24.17,6.77,-7.0,-46.0,-24.0,8
499.0,281.0,412.0,332.0,617.0,0.18,-0.99,-0.12,-0.37,19.71,2.81,-9.0,-45.0,-32.0,8
500.0,280.0,411.0,332.0,617.0,0.16,-1.02,-0.16,-10.01,31.98,5.25,-7.0,-45.0,-26.0,8
500.0,281.0,412.0,332.0,616.0,0.19,-0.99,-0.16,-9.16,32.59,0.24,-8.0,-44.0,-30.0,8
499.0,281.0,412.0,332.0,617.0,0.12,-0.98,-0.13,-16.48,36.8,-9.03,-6.0,-40.0,-30.0,8
500.0,281.0,412.0,332.0,618.0,0.03,-0.96,-0.11,-10.38,33.45,6.35,-11.0,-36.0,-27.0,8
500.0,281.0,414.0,331.0,616.0,0.11,-0.94,-0.18,8.79,35.52,21.18,-8.0,-39.0,-31.0,8
500.0,281.0,411.0,332.0,617.0,0.22,-0.96,-0.17,19.47,51.76,24.78,-7.0,-37.0,-34.0,8
500.0,281.0,411.0,332.0,617.0,0.18,-1.03,-0.32,15.81,33.33,12.82,-5.0,-34.0,-36.0,8
